compound_sequence,pit_laps,total_time
"('HARD', 'HARD', 'MEDIUM')","[16, 44]",95.42966
"('HARD', 'HARD', 'MEDIUM')","[16, 45]",95.72318
"('HARD', 'HARD', 'MEDIUM')","[16, 46]",96.01671
"('HARD', 'HARD', 'MEDIUM')","[17, 18]",87.83294
"('HARD', 'HARD', 'MEDIUM')","[17, 19]",88.126465
"('HARD', 'HARD', 'MEDIUM')","[17, 20]",88.42
"('HARD', 'HARD', 'MEDIUM')","[17, 21]",88.713524
"('HARD', 'HARD', 'MEDIUM')","[17, 22]",89.00705
"('HARD', 'HARD', 'MEDIUM')","[17, 23]",89.30058
"('HARD', 'HARD', 'MEDIUM')","[17, 24]",89.5941
"('HARD', 'HARD', 'MEDIUM')","[17, 25]",89.88763
"('HARD', 'HARD', 'MEDIUM')","[17, 26]",90.18115
"('HARD', 'HARD', 'MEDIUM')","[17, 27]",90.474686
"('HARD', 'HARD', 'MEDIUM')","[17, 28]",90.7682
"('HARD', 'HARD', 'MEDIUM')","[17, 29]",91.06173
"('HARD', 'HARD', 'MEDIUM')","[17, 30]",91.355255
"('HARD', 'HARD', 'MEDIUM')","[17, 31]",91.64879
"('HARD', 'HARD', 'MEDIUM')","[17, 32]",91.94231
"('HARD', 'HARD', 'MEDIUM')","[17, 33]",92.23583
"('HARD', 'HARD', 'MEDIUM')","[17, 34]",92.52936
"('HARD', 'HARD', 'MEDIUM')","[17, 35]",92.82289
"('HARD', 'HARD', 'MEDIUM')","[17, 36]",93.11642
"('HARD', 'HARD', 'MEDIUM')","[17, 37]",93.40994
"('HARD', 'HARD', 'MEDIUM')","[17, 38]",93.703476
"('HARD', 'HARD', 'MEDIUM')","[17, 39]",93.99701
"('HARD', 'HARD', 'MEDIUM')","[17, 40]",94.290535
"('HARD', 'HARD', 'MEDIUM')","[17, 41]",94.58406
"('HARD', 'HARD', 'MEDIUM')","[17, 42]",94.877594
"('HARD', 'HARD', 'MEDIUM')","[17, 43]",95.17113
"('HARD', 'HARD', 'MEDIUM')","[17, 44]",95.46465
"('HARD', 'HARD', 'MEDIUM')","[17, 45]",95.75818
"('HARD', 'HARD', 'MEDIUM')","[17, 46]",96.0517
"('HARD', 'HARD', 'MEDIUM')","[18, 19]",88.16147
"('HARD', 'HARD', 'MEDIUM')","[18, 20]",88.455
"('HARD', 'HARD', 'MEDIUM')","[18, 21]",88.74853
"('HARD', 'HARD', 'MEDIUM')","[18, 22]",89.04205
"('HARD', 'HARD', 'MEDIUM')","[18, 23]",89.33559
"('HARD', 'HARD', 'MEDIUM')","[18, 24]",89.629105
"('HARD', 'HARD', 'MEDIUM')","[18, 25]",89.92263
"('HARD', 'HARD', 'MEDIUM')","[18, 26]",90.216156
"('HARD', 'HARD', 'MEDIUM')","[18, 27]",90.509674
"('HARD', 'HARD', 'MEDIUM')","[18, 28]",90.80321
"('HARD', 'HARD', 'MEDIUM')","[18, 29]",91.09673
"('HARD', 'HARD', 'MEDIUM')","[18, 30]",91.39026
"('HARD', 'HARD', 'MEDIUM')","[18, 31]",91.68379
"('HARD', 'HARD', 'MEDIUM')","[18, 32]",91.97731
"('HARD', 'HARD', 'MEDIUM')","[18, 33]",92.270836
"('HARD', 'HARD', 'MEDIUM')","[18, 34]",92.56436
"('HARD', 'HARD', 'MEDIUM')","[18, 35]",92.85788
"('HARD', 'HARD', 'MEDIUM')","[18, 36]",93.15141
"('HARD', 'HARD', 'MEDIUM')","[18, 37]",93.44495
"('HARD', 'HARD', 'MEDIUM')","[18, 38]",93.73848
"('HARD', 'HARD', 'MEDIUM')","[18, 39]",94.03201
"('HARD', 'HARD', 'MEDIUM')","[18, 40]",94.32554
"('HARD', 'HARD', 'MEDIUM')","[18, 41]",94.619064
"('HARD', 'HARD', 'MEDIUM')","[18, 42]",94.9126
"('HARD', 'HARD', 'MEDIUM')","[18, 43]",95.206116
"('HARD', 'HARD', 'MEDIUM')","[18, 44]",95.49965
"('HARD', 'HARD', 'MEDIUM')","[18, 45]",95.793175
"('HARD', 'HARD', 'MEDIUM')","[18, 46]",96.0867
"('HARD', 'HARD', 'MEDIUM')","[19, 20]",88.490005
"('HARD', 'HARD', 'MEDIUM')","[19, 21]",88.78352
"('HARD', 'HARD', 'MEDIUM')","[19, 22]",89.07705
"('HARD', 'HARD', 'MEDIUM')","[19, 23]",89.370575
"('HARD', 'HARD', 'MEDIUM')","[19, 24]",89.66411
"('HARD', 'HARD', 'MEDIUM')","[19, 25]",89.95763
"('HARD', 'HARD', 'MEDIUM')","[19, 26]",90.25115
"('HARD', 'HARD', 'MEDIUM')","[19, 27]",90.54468
"('HARD', 'HARD', 'MEDIUM')","[19, 28]",90.83821
"('HARD', 'HARD', 'MEDIUM')","[19, 29]",91.13173
"('HARD', 'HARD', 'MEDIUM')","[19, 30]",91.425255
"('HARD', 'HARD', 'MEDIUM')","[19, 31]",91.71878
"('HARD', 'HARD', 'MEDIUM')","[19, 32]",92.012314
"('HARD', 'HARD', 'MEDIUM')","[19, 33]",92.30583
"('HARD', 'HARD', 'MEDIUM')","[19, 34]",92.59936
"('HARD', 'HARD', 'MEDIUM')","[19, 35]",92.89288
"('HARD', 'HARD', 'MEDIUM')","[19, 36]",93.18642
"('HARD', 'HARD', 'MEDIUM')","[19, 37]",93.47994
"('HARD', 'HARD', 'MEDIUM')","[19, 38]",93.77347
"('HARD', 'HARD', 'MEDIUM')","[19, 39]",94.067
"('HARD', 'HARD', 'MEDIUM')","[19, 40]",94.360535
"('HARD', 'HARD', 'MEDIUM')","[19, 41]",94.65406
"('HARD', 'HARD', 'MEDIUM')","[19, 42]",94.947586
"('HARD', 'HARD', 'MEDIUM')","[19, 43]",95.24112
"('HARD', 'HARD', 'MEDIUM')","[19, 44]",95.53465
"('HARD', 'HARD', 'MEDIUM')","[19, 45]",95.82818
"('HARD', 'HARD', 'MEDIUM')","[19, 46]",96.121704
"('HARD', 'HARD', 'MEDIUM')","[20, 21]",88.81853
"('HARD', 'HARD', 'MEDIUM')","[20, 22]",89.11205
"('HARD', 'HARD', 'MEDIUM')","[20, 23]",89.40558
"('HARD', 'HARD', 'MEDIUM')","[20, 24]",89.6991
"('HARD', 'HARD', 'MEDIUM')","[20, 25]",89.99263
"('HARD', 'HARD', 'MEDIUM')","[20, 26]",90.286156
"('HARD', 'HARD', 'MEDIUM')","[20, 27]",90.57968
"('HARD', 'HARD', 'MEDIUM')","[20, 28]",90.873215
"('HARD', 'HARD', 'MEDIUM')","[20, 29]",91.16673
"('HARD', 'HARD', 'MEDIUM')","[20, 30]",91.46026
"('HARD', 'HARD', 'MEDIUM')","[20, 31]",91.753784
"('HARD', 'HARD', 'MEDIUM')","[20, 32]",92.0473
"('HARD', 'HARD', 'MEDIUM')","[20, 33]",92.340836
"('HARD', 'HARD', 'MEDIUM')","[20, 34]",92.63436
"('HARD', 'HARD', 'MEDIUM')","[20, 35]",92.92789
"('HARD', 'HARD', 'MEDIUM')","[20, 36]",93.22142
"('HARD', 'HARD', 'MEDIUM')","[20, 37]",93.514946
"('HARD', 'HARD', 'MEDIUM')","[20, 38]",93.80847
"('HARD', 'HARD', 'MEDIUM')","[20, 39]",94.102005
"('HARD', 'HARD', 'MEDIUM')","[20, 40]",94.39553
"('HARD', 'HARD', 'MEDIUM')","[20, 41]",94.689064
"('HARD', 'HARD', 'MEDIUM')","[20, 42]",94.98259
"('HARD', 'HARD', 'MEDIUM')","[20, 43]",95.27612
"('HARD', 'HARD', 'MEDIUM')","[20, 44]",95.56966
"('HARD', 'HARD', 'MEDIUM')","[20, 45]",95.86318
"('HARD', 'HARD', 'MEDIUM')","[20, 46]",96.15671
"('HARD', 'HARD', 'MEDIUM')","[21, 22]",89.14705
"('HARD', 'HARD', 'MEDIUM')","[21, 23]",89.44058
"('HARD', 'HARD', 'MEDIUM')","[21, 24]",89.7341
"('HARD', 'HARD', 'MEDIUM')","[21, 25]",90.027626
"('HARD', 'HARD', 'MEDIUM')","[21, 26]",90.32116
"('HARD', 'HARD', 'MEDIUM')","[21, 27]",90.614685
"('HARD', 'HARD', 'MEDIUM')","[21, 28]",90.9082
"('HARD', 'HARD', 'MEDIUM')","[21, 29]",91.20174
"('HARD', 'HARD', 'MEDIUM')","[21, 30]",91.495255
"('HARD', 'HARD', 'MEDIUM')","[21, 31]",91.78879
"('HARD', 'HARD', 'MEDIUM')","[21, 32]",92.082306
"('HARD', 'HARD', 'MEDIUM')","[21, 33]",92.37583
"('HARD', 'HARD', 'MEDIUM')","[21, 34]",92.669365
"('HARD', 'HARD', 'MEDIUM')","[21, 35]",92.96289
"('HARD', 'HARD', 'MEDIUM')","[21, 36]",93.25642
"('HARD', 'HARD', 'MEDIUM')","[21, 37]",93.54995
"('HARD', 'HARD', 'MEDIUM')","[21, 38]",93.843475
"('HARD', 'HARD', 'MEDIUM')","[21, 39]",94.13701
"('HARD', 'HARD', 'MEDIUM')","[21, 40]",94.430534
"('HARD', 'HARD', 'MEDIUM')","[21, 41]",94.72406
"('HARD', 'HARD', 'MEDIUM')","[21, 42]",95.01759
"('HARD', 'HARD', 'MEDIUM')","[21, 43]",95.31113
"('HARD', 'HARD', 'MEDIUM')","[21, 44]",95.60465
"('HARD', 'HARD', 'MEDIUM')","[21, 45]",95.89818
"('HARD', 'HARD', 'MEDIUM')","[21, 46]",96.19171
"('HARD', 'HARD', 'MEDIUM')","[22, 23]",89.475586
"('HARD', 'HARD', 'MEDIUM')","[22, 24]",89.769104
"('HARD', 'HARD', 'MEDIUM')","[22, 25]",90.06263
"('HARD', 'HARD', 'MEDIUM')","[22, 26]",90.356155
"('HARD', 'HARD', 'MEDIUM')","[22, 27]",90.64967
"('HARD', 'HARD', 'MEDIUM')","[22, 28]",90.94321
"('HARD', 'HARD', 'MEDIUM')","[22, 29]",91.23673
"('HARD', 'HARD', 'MEDIUM')","[22, 30]",91.53026
"('HARD', 'HARD', 'MEDIUM')","[22, 31]",91.82379
"('HARD', 'HARD', 'MEDIUM')","[22, 32]",92.11731
"('HARD', 'HARD', 'MEDIUM')","[22, 33]",92.410835
"('HARD', 'HARD', 'MEDIUM')","[22, 34]",92.70436
"('HARD', 'HARD', 'MEDIUM')","[22, 35]",92.99788
"('HARD', 'HARD', 'MEDIUM')","[22, 36]",93.29141
"('HARD', 'HARD', 'MEDIUM')","[22, 37]",93.584946
"('HARD', 'HARD', 'MEDIUM')","[22, 38]",93.87848
"('HARD', 'HARD', 'MEDIUM')","[22, 39]",94.17201
"('HARD', 'HARD', 'MEDIUM')","[22, 40]",94.46554
"('HARD', 'HARD', 'MEDIUM')","[22, 41]",94.75906
"('HARD', 'HARD', 'MEDIUM')","[22, 42]",95.0526
"('HARD', 'HARD', 'MEDIUM')","[22, 43]",95.346115
"('HARD', 'HARD', 'MEDIUM')","[22, 44]",95.63965
"('HARD', 'HARD', 'MEDIUM')","[22, 45]",95.933174
"('HARD', 'HARD', 'MEDIUM')","[22, 46]",96.2267
"('HARD', 'HARD', 'MEDIUM')","[23, 24]",89.80411
"('HARD', 'HARD', 'MEDIUM')","[23, 25]",90.09763
"('HARD', 'HARD', 'MEDIUM')","[23, 26]",90.39115
"('HARD', 'HARD', 'MEDIUM')","[23, 27]",90.68468
"('HARD', 'HARD', 'MEDIUM')","[23, 28]",90.97821
"('HARD', 'HARD', 'MEDIUM')","[23, 29]",91.27173
"('HARD', 'HARD', 'MEDIUM')","[23, 30]",91.56526
"('HARD', 'HARD', 'MEDIUM')","[23, 31]",91.85878
"('HARD', 'HARD', 'MEDIUM')","[23, 32]",92.15231
"('HARD', 'HARD', 'MEDIUM')","[23, 33]",92.44584
"('HARD', 'HARD', 'MEDIUM')","[23, 34]",92.73936
"('HARD', 'HARD', 'MEDIUM')","[23, 35]",93.03288
"('HARD', 'HARD', 'MEDIUM')","[23, 36]",93.326416
"('HARD', 'HARD', 'MEDIUM')","[23, 37]",93.61994
"('HARD', 'HARD', 'MEDIUM')","[23, 38]",93.91348
"('HARD', 'HARD', 'MEDIUM')","[23, 39]",94.207
"('HARD', 'HARD', 'MEDIUM')","[23, 40]",94.500534
"('HARD', 'HARD', 'MEDIUM')","[23, 41]",94.79407
"('HARD', 'HARD', 'MEDIUM')","[23, 42]",95.087585
"('HARD', 'HARD', 'MEDIUM')","[23, 43]",95.38112
"('HARD', 'HARD', 'MEDIUM')","[23, 44]",95.67465
"('HARD', 'HARD', 'MEDIUM')","[23, 45]",95.96818
"('HARD', 'HARD', 'MEDIUM')","[23, 46]",96.2617
"('HARD', 'HARD', 'MEDIUM')","[24, 25]",90.13263
"('HARD', 'HARD', 'MEDIUM')","[24, 26]",90.426155
"('HARD', 'HARD', 'MEDIUM')","[24, 27]",90.71968
"('HARD', 'HARD', 'MEDIUM')","[24, 28]",91.013214
"('HARD', 'HARD', 'MEDIUM')","[24, 29]",91.30673
"('HARD', 'HARD', 'MEDIUM')","[24, 30]",91.60026
"('HARD', 'HARD', 'MEDIUM')","[24, 31]",91.89378
"('HARD', 'HARD', 'MEDIUM')","[24, 32]",92.1873
"('HARD', 'HARD', 'MEDIUM')","[24, 33]",92.480835
"('HARD', 'HARD', 'MEDIUM')","[24, 34]",92.77436
"('HARD', 'HARD', 'MEDIUM')","[24, 35]",93.06789
"('HARD', 'HARD', 'MEDIUM')","[24, 36]",93.36142
"('HARD', 'HARD', 'MEDIUM')","[24, 37]",93.654945
"('HARD', 'HARD', 'MEDIUM')","[24, 38]",93.94847
"('HARD', 'HARD', 'MEDIUM')","[24, 39]",94.242004
"('HARD', 'HARD', 'MEDIUM')","[24, 40]",94.53553
"('HARD', 'HARD', 'MEDIUM')","[24, 41]",94.82906
"('HARD', 'HARD', 'MEDIUM')","[24, 42]",95.12259
"('HARD', 'HARD', 'MEDIUM')","[24, 43]",95.41612
"('HARD', 'HARD', 'MEDIUM')","[24, 44]",95.709656
"('HARD', 'HARD', 'MEDIUM')","[24, 45]",96.00318
"('HARD', 'HARD', 'MEDIUM')","[24, 46]",96.29671
"('HARD', 'HARD', 'MEDIUM')","[25, 26]",90.46116
"('HARD', 'HARD', 'MEDIUM')","[25, 27]",90.754684
"('HARD', 'HARD', 'MEDIUM')","[25, 28]",91.0482
"('HARD', 'HARD', 'MEDIUM')","[25, 29]",91.341736
"('HARD', 'HARD', 'MEDIUM')","[25, 30]",91.635254
"('HARD', 'HARD', 'MEDIUM')","[25, 31]",91.92879
"('HARD', 'HARD', 'MEDIUM')","[25, 32]",92.222305
"('HARD', 'HARD', 'MEDIUM')","[25, 33]",92.51583
"('HARD', 'HARD', 'MEDIUM')","[25, 34]",92.809364
"('HARD', 'HARD', 'MEDIUM')","[25, 35]",93.10289
"('HARD', 'HARD', 'MEDIUM')","[25, 36]",93.396416
"('HARD', 'HARD', 'MEDIUM')","[25, 37]",93.68995
"('HARD', 'HARD', 'MEDIUM')","[25, 38]",93.983475
"('HARD', 'HARD', 'MEDIUM')","[25, 39]",94.27701
"('HARD', 'HARD', 'MEDIUM')","[25, 40]",94.57053
"('HARD', 'HARD', 'MEDIUM')","[25, 41]",94.86406
"('HARD', 'HARD', 'MEDIUM')","[25, 42]",95.15759
"('HARD', 'HARD', 'MEDIUM')","[25, 43]",95.451126
"('HARD', 'HARD', 'MEDIUM')","[25, 44]",95.74465
"('HARD', 'HARD', 'MEDIUM')","[25, 45]",96.03818
"('HARD', 'HARD', 'MEDIUM')","[25, 46]",96.33171
"('HARD', 'HARD', 'MEDIUM')","[26, 27]",90.78967
"('HARD', 'HARD', 'MEDIUM')","[26, 28]",91.083206
"('HARD', 'HARD', 'MEDIUM')","[26, 29]",91.37673
"('HARD', 'HARD', 'MEDIUM')","[26, 30]",91.67026
"('HARD', 'HARD', 'MEDIUM')","[26, 31]",91.96379
"('HARD', 'HARD', 'MEDIUM')","[26, 32]",92.25731
"('HARD', 'HARD', 'MEDIUM')","[26, 33]",92.550835
"('HARD', 'HARD', 'MEDIUM')","[26, 34]",92.84436
"('HARD', 'HARD', 'MEDIUM')","[26, 35]",93.13788
"('HARD', 'HARD', 'MEDIUM')","[26, 36]",93.43141
"('HARD', 'HARD', 'MEDIUM')","[26, 37]",93.724945
"('HARD', 'HARD', 'MEDIUM')","[26, 38]",94.01848
"('HARD', 'HARD', 'MEDIUM')","[26, 39]",94.31201
"('HARD', 'HARD', 'MEDIUM')","[26, 40]",94.60554
"('HARD', 'HARD', 'MEDIUM')","[26, 41]",94.89906
"('HARD', 'HARD', 'MEDIUM')","[26, 42]",95.1926
"('HARD', 'HARD', 'MEDIUM')","[26, 43]",95.486115
"('HARD', 'HARD', 'MEDIUM')","[26, 44]",95.77965
"('HARD', 'HARD', 'MEDIUM')","[26, 45]",96.07317
"('HARD', 'HARD', 'MEDIUM')","[26, 46]",96.3667
"('HARD', 'HARD', 'MEDIUM')","[27, 28]",91.11821
"('HARD', 'HARD', 'MEDIUM')","[27, 29]",91.41173
"('HARD', 'HARD', 'MEDIUM')","[27, 30]",91.70526
"('HARD', 'HARD', 'MEDIUM')","[27, 31]",91.99878
"('HARD', 'HARD', 'MEDIUM')","[27, 32]",92.29231
"('HARD', 'HARD', 'MEDIUM')","[27, 33]",92.58584
"('HARD', 'HARD', 'MEDIUM')","[27, 34]",92.87936
"('HARD', 'HARD', 'MEDIUM')","[27, 35]",93.17288
"('HARD', 'HARD', 'MEDIUM')","[27, 36]",93.466415
"('HARD', 'HARD', 'MEDIUM')","[27, 37]",93.75994
"('HARD', 'HARD', 'MEDIUM')","[27, 38]",94.05348
"('HARD', 'HARD', 'MEDIUM')","[27, 39]",94.347
"('HARD', 'HARD', 'MEDIUM')","[27, 40]",94.64053
"('HARD', 'HARD', 'MEDIUM')","[27, 41]",94.93407
"('HARD', 'HARD', 'MEDIUM')","[27, 42]",95.227585
"('HARD', 'HARD', 'MEDIUM')","[27, 43]",95.52112
"('HARD', 'HARD', 'MEDIUM')","[27, 44]",95.81465
"('HARD', 'HARD', 'MEDIUM')","[27, 45]",96.10818
"('HARD', 'HARD', 'MEDIUM')","[27, 46]",96.4017
"('HARD', 'HARD', 'MEDIUM')","[28, 29]",91.44673
"('HARD', 'HARD', 'MEDIUM')","[28, 30]",91.74026
"('HARD', 'HARD', 'MEDIUM')","[28, 31]",92.03378
"('HARD', 'HARD', 'MEDIUM')","[28, 32]",92.3273
"('HARD', 'HARD', 'MEDIUM')","[28, 33]",92.620834
"('HARD', 'HARD', 'MEDIUM')","[28, 34]",92.91436
"('HARD', 'HARD', 'MEDIUM')","[28, 35]",93.207886
"('HARD', 'HARD', 'MEDIUM')","[28, 36]",93.50142
"('HARD', 'HARD', 'MEDIUM')","[28, 37]",93.794945
"('HARD', 'HARD', 'MEDIUM')","[28, 38]",94.08847
"('HARD', 'HARD', 'MEDIUM')","[28, 39]",94.382
"('HARD', 'HARD', 'MEDIUM')","[28, 40]",94.67553
"('HARD', 'HARD', 'MEDIUM')","[28, 41]",94.96906
"('HARD', 'HARD', 'MEDIUM')","[28, 42]",95.26259
"('HARD', 'HARD', 'MEDIUM')","[28, 43]",95.55612
"('HARD', 'HARD', 'MEDIUM')","[28, 44]",95.849655
"('HARD', 'HARD', 'MEDIUM')","[28, 45]",96.14318
"('HARD', 'HARD', 'MEDIUM')","[28, 46]",96.43671
"('HARD', 'HARD', 'MEDIUM')","[29, 30]",91.77525
"('HARD', 'HARD', 'MEDIUM')","[29, 31]",92.06879
"('HARD', 'HARD', 'MEDIUM')","[29, 32]",92.362305
"('HARD', 'HARD', 'MEDIUM')","[29, 33]",92.65583
"('HARD', 'HARD', 'MEDIUM')","[29, 34]",92.949356
"('HARD', 'HARD', 'MEDIUM')","[29, 35]",93.242874
"('HARD', 'HARD', 'MEDIUM')","[29, 36]",93.53641
"('HARD', 'HARD', 'MEDIUM')","[29, 37]",93.82994
"('HARD', 'HARD', 'MEDIUM')","[29, 38]",94.123474
"('HARD', 'HARD', 'MEDIUM')","[29, 39]",94.41701
"('HARD', 'HARD', 'MEDIUM')","[29, 40]",94.71053
"('HARD', 'HARD', 'MEDIUM')","[29, 41]",95.00406
"('HARD', 'HARD', 'MEDIUM')","[29, 42]",95.29759
"('HARD', 'HARD', 'MEDIUM')","[29, 43]",95.59111
"('HARD', 'HARD', 'MEDIUM')","[29, 44]",95.88464
